ARABIC Calender,Date,USD rate,Location,type,Price(retail),MIN,MAX
27/8/1443,3/30/2022,86.22,বরিশাল সদর,পেঁয়াজ - আমদানিকৃত,2৯.00-34.00,2৯.00,34
27/8/1443,3/30/2022,86.22,ভোলা সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30
27/8/1443,3/30/2022,86.22,ঝালকাঠি সদর,পেঁয়াজ - আমদানিকৃত,34.00-35.00,34,35
27/8/1443,3/30/2022,86.22,বান্দরবান সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32
27/8/1443,3/30/2022,86.22,ব্রাহ্মণবাড়িয়া সদর,পেঁয়াজ - আমদানিকৃত,28.00-34.00,28,34
27/8/1443,3/30/2022,86.22,চাঁদপুর সদর,পেঁয়াজ - আমদানিকৃত,32.00-36.00,32,36
27/8/1443,3/30/2022,86.22,কুমিল্লা সদর,পেঁয়াজ - আমদানিকৃত,30.00-35.00,30,35
27/8/1443,3/30/2022,86.22,লক্ষ্মীপুর সদর,পেঁয়াজ - আমদানিকৃত,2৯.00-30.00,2৯.00,30
27/8/1443,3/30/2022,86.22,নোয়াখালি সদর,পেঁয়াজ - আমদানিকৃত,20.00-25.00,20,25
27/8/1443,3/30/2022,86.22,হবিগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,26.00-28.00,26,28
27/8/1443,3/30/2022,86.22,মৌলভিবাজার সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30
27/8/1443,3/30/2022,86.22,সুনামগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,25.00-30.00,25,30
20/8/1443,3/23/2022,86.16,শেরপুর সদর,পেঁয়াজ (নতুন),35.00-36.00,35,36
20/8/1443,3/23/2022,86.16,নরসিংদী সদর,পেঁয়াজ (নতুন),38.00-40.00,38,40
20/8/1443,3/23/2022,86.16,মানিকগঞ্জ সদর,পেঁয়াজ (নতুন),30.00-32.00,30,32
20/8/1443,3/23/2022,86.16,জামালপুর সদর,পেঁয়াজ (নতুন),20.00-30.00,20,30
20/8/1443,3/23/2022,86.16,কিশোরগঞ্জ সদর,পেঁয়াজ (নতুন),28.00-30.00,28,30
20/8/1443,3/23/2022,86.16,মাদারিপুর সদর,পেঁয়াজ (নতুন),30.00-35.00,30,35
20/8/1443,3/23/2022,86.16,শরিয়তপুর সদর,পেঁয়াজ (নতুন),32.00-35.00,32,35
20/8/1443,3/23/2022,86.16,চুয়াডাঙ্গা সদর,পেঁয়াজ (নতুন),30.00-31.00,30,31
20/8/1443,3/23/2022,86.16,ঝিনাইদহ সদর,পেঁয়াজ (নতুন),30.00-35.00,30,35
20/8/1443,3/23/2022,86.16,মাগুরা সদর,পেঁয়াজ (নতুন),35.00-38.00,35,38
20/8/1443,3/23/2022,86.16,দিনাজপুর সদর,পেঁয়াজ (নতুন),25.00-30.00,25,30
20/8/1443,3/23/2022,86.16,নাটোর সদর,পেঁয়াজ (নতুন),35.00-40.00,35,40
20/8/1443,3/23/2022,86.16,নবাবগঞ্জ সদর,পেঁয়াজ (নতুন),28.00-30.00,28,30
20/8/1443,3/23/2022,86.16,পাবনা সদর,পেঁয়াজ (নতুন),25.00-30.00,25,30
20/8/1443,3/23/2022,86.16,রাজশাহী সদর,পেঁয়াজ (নতুন),25.00-36.00,25,36
20/8/1443,3/23/2022,86.16,ঝালকাঠি সদর,পেঁয়াজ (নতুন),35.00-37.00,35,37
20/8/1443,3/23/2022,86.16,বান্দরবান সদর,পেঁয়াজ (নতুন),35.00-36.00,35,36
20/8/1443,3/23/2022,86.16,ব্রাহ্মণবাড়িয়া সদর,পেঁয়াজ (নতুন),38.00-40.00,38,40
20/8/1443,3/23/2022,86.16,কক্সবাজার সদর,পেঁয়াজ (নতুন),30.00-35.00,30,35
20/8/1443,3/23/2022,86.16,খাগড়াছড়ি সদর,পেঁয়াজ (নতুন),32.00-36.00,32,36
20/8/1443,3/23/2022,86.16,হবিগঞ্জ সদর,পেঁয়াজ (নতুন),25.00-35.00,25,35
20/8/1443,3/23/2022,86.16,মৌলভিবাজার সদর,পেঁয়াজ (নতুন),30.00-34.00,30,34
20/8/1443,3/23/2022,86.16,সুনামগঞ্জ সদর,পেঁয়াজ (নতুন),32.00-36.00,32,36
20/8/1443,3/23/2022,86.16,ঢাকা সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
20/8/1443,3/23/2022,86.16,গাজীপুর সদর,পেঁয়াজ - দেশী,30.00-32.00,30,32
20/8/1443,3/23/2022,86.16,ময়মনসিংহ সদর,পেঁয়াজ - দেশী,36.00-40.00,36,40
20/8/1443,3/23/2022,86.16,নেত্রকোনা সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
20/8/1443,3/23/2022,86.16,ফরিদপুর সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
20/8/1443,3/23/2022,86.16,রাজবাড়ী সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
20/8/1443,3/23/2022,86.16,গোপালগঞ্জ সদর,পেঁয়াজ - দেশী,35.00-36.00,35,36
20/8/1443,3/23/2022,86.16,নারায়ণগঞ্জ সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
20/8/1443,3/23/2022,86.16,বাগেরহাট সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35
20/8/1443,3/23/2022,86.16,যশোর সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35
20/8/1443,3/23/2022,86.16,কুষ্টিয়া সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35
20/8/1443,3/23/2022,86.16,নড়াইল সদর,পেঁয়াজ - দেশী,46.00-50.00,46,50
20/8/1443,3/23/2022,86.16,সাতক্ষিরা সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40
20/8/1443,3/23/2022,86.16,বগুড়া সদর,পেঁয়াজ - দেশী,38.00-42.00,38,42
20/8/1443,3/23/2022,86.16,গাইবান্ধা সদর,পেঁয়াজ - দেশী,30.00-32.00,30,32
20/8/1443,3/23/2022,86.16,জয়পুরহাট সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50
20/8/1443,3/23/2022,86.16,কুড়িগ্রাম সদর,পেঁয়াজ - দেশী,25.00-30.00,25,30
20/8/1443,3/23/2022,86.16,লালমনিরহাট সদর,পেঁয়াজ - দেশী,32.00-35.00,32,35
20/8/1443,3/23/2022,86.16,নওগাঁ সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40
20/8/1443,3/23/2022,86.16,নীলফামারী সদর,পেঁয়াজ - দেশী,32.00-40.00,32,40
20/8/1443,3/23/2022,86.16,পঞ্চগ্রাম সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
20/8/1443,3/23/2022,86.16,সিরাজগঞ্জ সদর,পেঁয়াজ - দেশী,30.00-35.00,30,35
20/8/1443,3/23/2022,86.16,বরিশাল সদর,পেঁয়াজ - দেশী,35.00-36.00,35,36
20/8/1443,3/23/2022,86.16,ভোলা সদর,পেঁয়াজ - দেশী,27.00-35.00,27,35
20/8/1443,3/23/2022,86.16,পটুয়াখালি সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
20/8/1443,3/23/2022,86.16,পিরোজপুর সদর,পেঁয়াজ - দেশী,30.00-32.00,30,32
20/8/1443,3/23/2022,86.16,চট্টগ্রাম সদর,পেঁয়াজ - দেশী,30.00-34.00,30,34
20/8/1443,3/23/2022,86.16,কুমিল্লা সদর,পেঁয়াজ - দেশী,34.00-35.00,34,35
20/8/1443,3/23/2022,86.16,ফেনী সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40
20/8/1443,3/23/2022,86.16,লক্ষ্মীপুর সদর,পেঁয়াজ - দেশী,32.00-35.00,32,35
20/8/1443,3/23/2022,86.16,নোয়াখালি সদর,পেঁয়াজ - দেশী,35.00-38.00,35,38
20/8/1443,3/23/2022,86.16,রাঙ্গামাটি সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40
20/8/1443,3/23/2022,86.16,সিলেট সদর,পেঁয়াজ - দেশী,37.00-38.00,37,38
20/8/1443,3/23/2022,86.16,ঢাকা সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30
20/8/1443,3/23/2022,86.16,গাজীপুর সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30
20/8/1443,3/23/2022,86.16,শেরপুর সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30
20/8/1443,3/23/2022,86.16,ময়মনসিংহ সদর,পেঁয়াজ - আমদানিকৃত,28.00-32.00,28,32
20/8/1443,3/23/2022,86.16,নরসিংদী সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30
20/8/1443,3/23/2022,86.16,মানিকগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,26.00-28.00,26,28
20/8/1443,3/23/2022,86.16,মুনশিগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,42.00-45.00,42,45
20/8/1443,3/23/2022,86.16,জামালপুর সদর,পেঁয়াজ - আমদানিকৃত,25.00-30.00,25,30
20/8/1443,3/23/2022,86.16,নেত্রকোনা সদর,পেঁয়াজ - আমদানিকৃত,30.00-35.00,30,35
20/8/1443,3/23/2022,86.16,গোপালগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32
20/8/1443,3/23/2022,86.16,চুয়াডাঙ্গা সদর,পেঁয়াজ - আমদানিকৃত,32.00-34.00,32,34
20/8/1443,3/23/2022,86.16,খুলনা সদর,পেঁয়াজ - আমদানিকৃত,38.00-45.00,38,45
20/8/1443,3/23/2022,86.16,মেহেরপুর সদর,পেঁয়াজ - আমদানিকৃত,24.00-34.00,24,34
20/8/1443,3/23/2022,86.16,নড়াইল সদর,পেঁয়াজ - আমদানিকৃত,44.00-48.00,44,48
20/8/1443,3/23/2022,86.16,সাতক্ষিরা সদর,পেঁয়াজ - আমদানিকৃত,35.00-40.00,35,40
20/8/1443,3/23/2022,86.16,বগুড়া সদর,পেঁয়াজ - আমদানিকৃত,34.00-38.00,34,38
20/8/1443,3/23/2022,86.16,গাইবান্ধা সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30
20/8/1443,3/23/2022,86.16,লালমনিরহাট সদর,পেঁয়াজ - আমদানিকৃত,32.00-36.00,32,36
20/8/1443,3/23/2022,86.16,নবাবগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,25.00-26.00,25,26
20/8/1443,3/23/2022,86.16,নীলফামারী সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30
20/8/1443,3/23/2022,86.16,পঞ্চগ্রাম সদর,পেঁয়াজ - আমদানিকৃত,28.00-30.00,28,30
20/8/1443,3/23/2022,86.16,রংপুর মিউনিসিপ্যালিটি মার্কেট,পেঁয়াজ - আমদানিকৃত,35.00-36.00,35,36
20/8/1443,3/23/2022,86.16,সিরাজগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,26.00-30.00,26,30
20/8/1443,3/23/2022,86.16,বরগুনা সদর,পেঁয়াজ - আমদানিকৃত,34.00-35.00,34,35
20/8/1443,3/23/2022,86.16,ভোলা সদর,পেঁয়াজ - আমদানিকৃত,33.00-37.00,33,37
20/8/1443,3/23/2022,86.16,ঝালকাঠি সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32
20/8/1443,3/23/2022,86.16,পটুয়াখালি সদর,পেঁয়াজ - আমদানিকৃত,34.00-35.00,34,35
20/8/1443,3/23/2022,86.16,ব্রাহ্মণবাড়িয়া সদর,পেঁয়াজ - আমদানিকৃত,35.00-36.00,35,36
20/8/1443,3/23/2022,86.16,চাঁদপুর সদর,পেঁয়াজ - আমদানিকৃত,35.00-38.00,35,38
20/8/1443,3/23/2022,86.16,চট্টগ্রাম সদর,পেঁয়াজ - আমদানিকৃত,30.00-35.00,30,35
20/8/1443,3/23/2022,86.16,কুমিল্লা সদর,পেঁয়াজ - আমদানিকৃত,35.00-36.00,35,36
20/8/1443,3/23/2022,86.16,ফেনী সদর,পেঁয়াজ - আমদানিকৃত,35.00-40.00,35,40
20/8/1443,3/23/2022,86.16,নোয়াখালি সদর,পেঁয়াজ - আমদানিকৃত,30.00-32.00,30,32
20/8/1443,3/23/2022,86.16,রাঙ্গামাটি সদর,পেঁয়াজ - আমদানিকৃত,34.00-35.00,34,35
20/8/1443,3/23/2022,86.16,হবিগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,20.00-30.00,20,30
20/8/1443,3/23/2022,86.16,সুনামগঞ্জ সদর,পেঁয়াজ - আমদানিকৃত,26.00-28.00,26,28
20/8/1443,3/23/2022,86.16,সিলেট সদর,পেঁয়াজ - আমদানিকৃত,32.00-33.00,32,33
20/8/1443,3/23/2022,86.16,টাংগাইল সদর বাজার,পেঁয়াজ - আমদানিকৃত,28.00-35.00,28,35
13/8/1443,3/16/2022,86.11,শেরপুর সদর,পেঁয়াজ (নতুন),35.00-36.00,35,36
13/8/1443,3/16/2022,86.11,নরসিংদী সদর,পেঁয়াজ (নতুন),46.00-48.00,46,48
13/8/1443,3/16/2022,86.11,মানিকগঞ্জ সদর,পেঁয়াজ (নতুন),40.00-42.00,40,42
13/8/1443,3/16/2022,86.11,জামালপুর সদর,পেঁয়াজ (নতুন),42.00-45.00,42,45
13/8/1443,3/16/2022,86.11,কিশোরগঞ্জ সদর,পেঁয়াজ (নতুন),35.00-40.00,35,40
13/8/1443,3/16/2022,86.11,মাদারিপুর সদর,পেঁয়াজ (নতুন),35.00-40.00,35,40
13/8/1443,3/16/2022,86.11,শরিয়তপুর সদর,পেঁয়াজ (নতুন),40.00-45.00,40,45
13/8/1443,3/16/2022,86.11,চুয়াডাঙ্গা সদর,পেঁয়াজ (নতুন),35.00-36.00,35,36
13/8/1443,3/16/2022,86.11,ঝিনাইদহ সদর,পেঁয়াজ (নতুন),40.00-45.00,40,45
13/8/1443,3/16/2022,86.11,মাগুরা সদর,পেঁয়াজ (নতুন),45.00-50.00,45,50
13/8/1443,3/16/2022,86.11,দিনাজপুর সদর,পেঁয়াজ (নতুন),33.00-35.00,33,35
13/8/1443,3/16/2022,86.11,নাটোর সদর,পেঁয়াজ (নতুন),50.00-55.00,50,55
13/8/1443,3/16/2022,86.11,নবাবগঞ্জ সদর,পেঁয়াজ (নতুন),35.00-40.00,35,40
13/8/1443,3/16/2022,86.11,পাবনা সদর,পেঁয়াজ (নতুন),35.00-40.00,35,40
13/8/1443,3/16/2022,86.11,রাজশাহী সদর,পেঁয়াজ (নতুন),34.00-42.00,34,42
13/8/1443,3/16/2022,86.11,ঝালকাঠি সদর,পেঁয়াজ (নতুন),44.00-45.00,44,45
13/8/1443,3/16/2022,86.11,পটুয়াখালি সদর,পেঁয়াজ (নতুন),38.00-40.00,38,40
13/8/1443,3/16/2022,86.11,বান্দরবান সদর,পেঁয়াজ (নতুন),48.00-50.00,48,50
13/8/1443,3/16/2022,86.11,ব্রাহ্মণবাড়িয়া সদর,পেঁয়াজ (নতুন),45.00-46.00,45,46
13/8/1443,3/16/2022,86.11,কুমিল্লা সদর,পেঁয়াজ (নতুন),35.00-40.00,35,40
13/8/1443,3/16/2022,86.11,ফেনী সদর,পেঁয়াজ (নতুন),45.00-50.00,45,50
13/8/1443,3/16/2022,86.11,রাঙ্গামাটি সদর,পেঁয়াজ (নতুন),30.00-45.00,30,45
13/8/1443,3/16/2022,86.11,হবিগঞ্জ সদর,পেঁয়াজ (নতুন),40.00-45.00,40,45
13/8/1443,3/16/2022,86.11,মৌলভিবাজার সদর,পেঁয়াজ (নতুন),36.00-40.00,36,40
13/8/1443,3/16/2022,86.11,টাংগাইল সদর বাজার,পেঁয়াজ (নতুন),40.00-45.00,40,45
13/8/1443,3/16/2022,86.11,ঢাকা সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
13/8/1443,3/16/2022,86.11,গাজীপুর সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
13/8/1443,3/16/2022,86.11,ময়মনসিংহ সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
13/8/1443,3/16/2022,86.11,নেত্রকোনা সদর,পেঁয়াজ - দেশী,44.00-45.00,44,45
13/8/1443,3/16/2022,86.11,ফরিদপুর সদর,পেঁয়াজ - দেশী,44.00-45.00,44,45
13/8/1443,3/16/2022,86.11,রাজবাড়ী সদর,পেঁয়াজ - দেশী,50.00-55.00,50,55
13/8/1443,3/16/2022,86.11,গোপালগঞ্জ সদর,পেঁয়াজ - দেশী,44.00-45.00,44,45
13/8/1443,3/16/2022,86.11,নারায়ণগঞ্জ সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50
13/8/1443,3/16/2022,86.11,বাগেরহাট সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
13/8/1443,3/16/2022,86.11,যশোর সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50
13/8/1443,3/16/2022,86.11,কুষ্টিয়া সদর,পেঁয়াজ - দেশী,35.00-40.00,35,40
13/8/1443,3/16/2022,86.11,নড়াইল সদর,পেঁয়াজ - দেশী,38.00-45.00,38,45
13/8/1443,3/16/2022,86.11,সাতক্ষিরা সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
13/8/1443,3/16/2022,86.11,বগুড়া সদর,পেঁয়াজ - দেশী,50.00-55.00,50,55
13/8/1443,3/16/2022,86.11,গাইবান্ধা সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
13/8/1443,3/16/2022,86.11,জয়পুরহাট সদর,পেঁয়াজ - দেশী,45.00-50.00,45,50
13/8/1443,3/16/2022,86.11,কুড়িগ্রাম সদর,পেঁয়াজ - দেশী,38.00-40.00,38,40
13/8/1443,3/16/2022,86.11,লালমনিরহাট সদর,পেঁয়াজ - দেশী,40.00-44.00,40,44
13/8/1443,3/16/2022,86.11,নওগাঁ সদর,পেঁয়াজ - দেশী,48.00-50.00,48,50
13/8/1443,3/16/2022,86.11,নীলফামারী সদর,পেঁয়াজ - দেশী,40.00-45.00,40,45
